X Z Y
833.722700 1302.615118 -852.222134
833.802309 1303.128173 -852.735167
833.881842 1303.640747 -853.247751
833.961300 1304.152833 -853.759888
834.040702 1304.664554 -854.271566
834.120028 1305.175788 -854.782799
834.195772 1305.663935 -855.296136
834.258942 1306.071050 -855.818178
834.310688 1306.404539 -856.348217
834.352623 1306.674800 -856.885187
834.385241 1306.885011 -857.428827
834.409638 1307.042244 -857.978422
834.426343 1307.149904 -858.533664
834.435320 1307.207761 -859.094665
834.436192 1307.213381 -859.661790
834.429279 1307.168823 -860.234887
834.414088 1307.070921 -860.814412
834.389578 1306.912966 -861.401253
834.354575 1306.687376 -861.996414
834.307544 1306.384279 -862.601192
834.245321 1305.983270 -863.218176
834.162322 1305.448362 -863.851884
834.062596 1304.805656 -864.499367
833.961886 1304.156608 -865.148411
833.861027 1303.506595 -865.798370
833.760032 1302.855711 -866.449234
833.658906 1302.203982 -867.101000
833.557628 1301.551271 -867.753689
833.456217 1300.897708 -868.407286
833.354654 1300.243165 -869.061808
833.252959 1299.587766 -869.717244
833.151113 1298.931399 -870.373607
833.049116 1298.274053 -871.030903
832.946985 1297.615845 -871.689119
832.844721 1296.956786 -872.348254
832.742288 1296.296632 -873.008342
832.639721 1295.635616 -873.669356
832.537004 1294.973632 -874.331311
832.434153 1294.310788 -874.994195
832.331153 1293.646977 -875.658024
832.227999 1292.982180 -876.322803
832.124712 1292.316524 -876.988517
832.021256 1291.649776 -877.655199
831.917667 1290.982178 -878.322819
831.813926 1290.313595 -878.991396
831.710034 1289.644039 -879.660933
831.605992 1288.973516 -880.331430
831.501816 1288.302127 -881.002875
831.397469 1287.629639 -881.675302
831.292989 1286.956294 -882.348680
831.188359 1286.281984 -883.023027
831.083576 1285.606684 -883.698347
830.978625 1284.930303 -884.374656
830.873538 1284.253049 -885.051927
830.768302 1283.574832 -885.730174
830.662913 1282.895626 -886.409403
830.557355 1282.215339 -887.089630
830.451663 1281.534181 -887.770827
830.345802 1280.851936 -888.453027
830.239806 1280.168819 -889.136201
830.133642 1279.484624 -889.820381
830.027326 1278.799442 -890.505556
829.916141 1278.082884 -891.196100
829.752603 1277.028931 -891.936262
829.839892 1273.940434 -826.165552
830.180843 1276.145387 -826.566358
830.340512 1277.177976 -827.061920
830.455899 1277.924192 -827.580281
830.545672 1278.504760 -828.111778
830.628366 1279.039550 -828.646556
830.710985 1279.573854 -829.180838
830.793528 1280.107667 -829.714625
830.875977 1280.640869 -830.247929
830.958370 1281.173709 -830.780730
831.040687 1281.706058 -831.313040
831.122928 1282.237916 -831.844860
831.205074 1282.769164 -832.376201
831.287165 1283.300050 -832.907043
831.369180 1283.830449 -833.437397
831.451100 1284.360230 -833.967277
831.532964 1284.889649 -834.496661
831.614752 1285.418577 -835.025561
831.696465 1285.947025 -835.553978
831.778101 1286.474972 -836.081913
831.859646 1287.002325 -836.609378
831.941132 1287.529302 -837.136353
832.022560 1288.055902 -837.662839
832.103896 1288.581908 -838.188857
832.185156 1289.107424 -838.714399
832.266341 1289.632451 -839.239465
832.347468 1290.157106 -839.764046
832.428502 1290.681158 -840.288165
832.509477 1291.204829 -840.811801
832.590379 1291.728030 -841.334964
832.671186 1292.250613 -841.857669
832.751954 1292.772949 -842.379882
832.832630 1293.294682 -842.901638
832.913228 1293.815916 -843.422927
832.993771 1294.336794 -843.943738
833.074218 1294.857054 -844.464097
833.154610 1295.376955 -844.983978
833.234926 1295.896360 -845.503398
833.315185 1296.415406 -846.022342
833.395350 1296.933835 -846.540839
833.475459 1297.451908 -847.058863
833.555491 1297.969482 -847.576428
833.635448 1298.486567 -848.093536
833.715331 1299.003176 -848.610186
833.795156 1299.519413 -849.126368
833.874905 1300.035153 -849.642097
833.954580 1300.550419 -850.157370
834.034179 1301.065187 -850.672191
834.113721 1301.579591 -851.186548
834.193187 1302.093506 -851.700454
834.272578 1302.606932 -852.213911
834.351894 1303.119877 -852.726918
834.431153 1303.632449 -853.239465
834.510335 1304.144526 -853.751567
834.589463 1304.656255 -854.263207
834.668496 1305.167362 -854.774418
834.744149 1305.656614 -855.287593
834.807307 1306.065064 -855.809446
834.859046 1306.399665 -856.339319
834.901006 1306.671022 -856.876122
834.933585 1306.881714 -857.419665
834.958066 1307.040037 -857.969091
834.974866 1307.148680 -858.524176
834.983888 1307.207030 -859.085074
834.984908 1307.213626 -859.652039
834.978188 1307.170168 -860.224960
834.963219 1307.073359 -860.804308
834.938889 1306.916015 -861.391027
834.904196 1306.691651 -861.985992
834.857554 1306.390017 -862.590544
834.795962 1305.991698 -863.207150
834.713608 1305.459109 -863.840522
834.614340 1304.817136 -864.487856
834.513997 1304.168208 -865.136828
834.413503 1303.518308 -865.786713
834.312859 1302.867435 -866.437516
834.212100 1302.215817 -867.089210
834.111173 1301.563117 -867.741837
834.010130 1300.909665 -868.395361
833.908920 1300.255132 -869.049822
833.807595 1299.599855 -869.705183
833.706100 1298.943481 -870.361487
833.604475 1298.286261 -871.018707
833.502714 1297.628165 -871.676848
833.400805 1296.969116 -872.335922
833.298746 1296.309088 -872.995933
833.196533 1295.648075 -873.656886
833.094188 1294.986202 -874.318766
832.991695 1294.323368 -874.981588
832.889067 1293.659666 -875.645342
832.786288 1292.994988 -876.310044
832.683360 1292.329343 -876.975695
832.580279 1291.662713 -877.642301
832.477049 1290.995115 -878.309859
832.373686 1290.326659 -878.978359
832.270171 1289.657221 -879.647818
832.166488 1288.986699 -880.318253
832.062672 1288.315311 -880.989636
831.958723 1287.643066 -881.661968
831.854606 1286.969730 -882.335283
831.750336 1286.295413 -883.009568
831.645916 1285.620122 -883.684825
831.541364 1284.943975 -884.361039
831.436641 1284.266721 -885.038247
831.331786 1283.588621 -885.716416
831.226762 1282.909423 -886.395581
831.121587 1282.229245 -887.075730
831.016262 1281.548105 -887.756861
830.910784 1280.865967 -888.438983
830.805157 1280.182867 -889.122091
830.699377 1279.498780 -889.806192
830.593446 1278.813722 -890.491286
830.483117 1278.100215 -891.181327
830.322260 1277.059939 -891.919445
830.388749 1273.826412 -826.167891
830.743604 1276.129271 -826.560670
830.903641 1277.167843 -827.055706
831.018891 1277.915765 -827.573888
831.108636 1278.498172 -828.105193
831.191043 1279.032957 -828.639931
831.273357 1279.567141 -829.174184
831.355613 1280.100947 -829.707932
831.437777 1280.634158 -830.241196
831.519883 1281.166992 -830.773958
831.601897 1281.699226 -831.306239
831.683852 1282.231078 -831.838020
831.765714 1282.762325 -832.369322
831.847502 1283.293095 -832.900135
831.929230 1283.823479 -833.430452
832.010868 1284.353273 -833.960292
832.092449 1284.882695 -834.489636
832.173934 1285.411503 -835.018508
832.255364 1285.939944 -835.546887
832.336700 1286.467781 -836.074794
832.417977 1286.995236 -836.602211
832.499181 1287.522211 -837.129147
832.580292 1288.048586 -837.655615
832.661345 1288.574591 -838.181595
832.742322 1289.100096 -838.707099
832.823226 1289.625126 -839.232127
832.904053 1290.149661 -839.756681
832.984805 1290.673706 -840.280762
833.065501 1291.197384 -840.804359
833.146103 1291.720460 -841.327496
833.226648 1292.243160 -841.850152
833.307119 1292.765385 -842.372338
833.387514 1293.287110 -842.894056
833.467833 1293.808352 -843.415307
833.548078 1294.329104 -843.936093
833.628246 1294.849363 -844.456414
833.708360 1295.369265 -844.976258
833.788396 1295.888668 -845.495640
833.868359 1296.407588 -846.014559
833.948246 1296.926025 -846.533018
834.028058 1297.443972 -847.051017
834.107813 1297.961544 -847.568545
834.187493 1298.478637 -848.085615
834.267098 1298.995237 -848.602228
834.346628 1299.511349 -849.118386
834.426101 1300.027096 -849.634077
834.505500 1300.542360 -850.149313
834.584822 1301.057129 -850.664097
834.664070 1301.571413 -851.178430
834.743261 1302.085329 -851.692299
834.822376 1302.598753 -852.205719
834.901417 1303.111696 -852.718689
834.980401 1303.624268 -853.231200
835.059292 1304.136235 -853.743277
835.138143 1304.647946 -854.254882
835.216903 1305.159060 -854.766055
835.292444 1305.649292 -855.279084
835.355590 1306.059085 -855.800746
835.407337 1306.394899 -856.330441
835.449247 1306.666876 -856.867133
835.481863 1306.878541 -857.410522
835.506411 1307.037843 -857.959793
835.523303 1307.147464 -858.514720
835.532368 1307.206298 -859.075517
835.533534 1307.213862 -859.642324
835.526988 1307.171384 -860.215083
835.512260 1307.075805 -860.794238
835.488107 1306.919063 -861.380837
835.453724 1306.695927 -861.975605
835.407468 1306.395749 -862.579931
835.346504 1306.000120 -863.196161
835.264792 1305.469842 -863.829197
835.165982 1304.828609 -864.476383
835.065987 1304.179685 -865.125295
834.965862 1303.529913 -865.775106
834.865584 1302.879152 -866.425836
834.765175 1302.227544 -867.077469
834.664615 1301.574949 -867.730025
834.563924 1300.921506 -868.383487
834.463083 1300.267093 -869.037875
834.362109 1299.611818 -869.693175
834.260985 1298.955564 -870.349405
834.159730 1298.298464 -871.006550
834.058325 1297.640387 -871.664628
833.956767 1296.981323 -872.323643
833.855080 1296.321414 -872.983580
833.753240 1295.660520 -873.644457
833.651270 1294.998774 -874.306260
833.549131 1294.335941 -874.969021
833.446860 1293.672241 -875.632714
833.344456 1293.007682 -876.297340
833.241884 1292.342038 -876.962930
833.139180 1291.675534 -877.629458
833.036326 1291.008055 -878.296939
832.933322 1290.339602 -878.965377
832.830167 1289.670172 -879.634774
832.726879 1288.999876 -880.305117
832.623441 1288.328607 -880.976422
832.519836 1287.656254 -881.648707
832.416096 1286.983027 -882.321946
832.312208 1286.308836 -882.996152
832.208169 1285.633671 -883.671329
832.103979 1284.957524 -884.347481
831.999638 1284.280397 -885.024610
831.895148 1283.602296 -885.702715
831.790506 1282.923216 -886.381802
831.685714 1282.243164 -887.061870
831.580754 1281.562014 -887.742940
831.475660 1280.880002 -888.424981
831.370417 1280.197019 -889.108010
831.265005 1279.512940 -889.792046
831.159442 1278.827882 -890.477077
831.049967 1278.117433 -891.166615
830.891772 1277.090819 -891.902690
832.431520 1276.081422 -826.543715
832.592569 1277.137579 -827.037202
832.707435 1277.890874 -827.554828
832.797061 1278.478637 -828.085568
832.878573 1279.013190 -828.620209
832.960026 1279.547362 -829.154344
833.041406 1280.081051 -829.687985
833.122694 1280.614135 -830.221143
833.203925 1281.146851 -830.753798
833.285065 1281.678962 -831.285972
833.366146 1282.210696 -831.817647
833.447136 1282.741825 -832.348843
833.528069 1283.272586 -832.879540
833.608909 1283.802734 -833.409761
833.689694 1284.332518 -833.939486
833.770386 1284.861693 -834.468737
833.851021 1285.390501 -834.997493
833.931583 1285.918824 -835.525767
834.012052 1286.446537 -836.053570
834.092464 1286.973879 -836.580882
834.172801 1287.500730 -837.107715
834.253064 1288.027095 -837.634069
834.333253 1288.552976 -838.159946
834.413369 1289.078371 -838.685346
834.493408 1289.603272 -839.210272
834.573374 1290.127682 -839.734724
834.653284 1290.651732 -840.258690
834.733101 1291.175173 -840.782196
834.812861 1291.698241 -841.305221
834.892547 1292.220822 -841.827775
834.972160 1292.742922 -842.349859
835.051698 1293.264528 -842.871476
835.131160 1293.785644 -843.392627
835.210549 1294.306276 -843.913311
835.289881 1294.826533 -844.433520
835.369140 1295.346315 -844.953263
835.448324 1295.865599 -845.472545
835.527432 1296.384392 -845.991366
835.606468 1296.902709 -846.509725
835.685447 1297.420653 -847.027612
835.764352 1297.938109 -847.545041
835.843183 1298.455081 -848.062012
835.921938 1298.971555 -848.578527
836.000619 1299.487546 -849.094587
836.079244 1300.003172 -849.610179
836.157795 1300.518309 -850.125318
836.236272 1301.032957 -850.640005
836.314693 1301.547241 -851.154227
836.393038 1302.061027 -851.668000
836.471311 1302.574340 -852.181322
836.549508 1303.087155 -852.694197
836.627649 1303.599606 -853.206610
836.705716 1304.111569 -853.718578
836.783709 1304.623044 -854.230100
836.861646 1305.134155 -854.741165
836.936902 1305.627682 -855.253712
836.999967 1306.041264 -855.774832
837.051695 1306.380494 -856.304021
837.093428 1306.654178 -856.840396
837.126169 1306.868896 -857.383311
837.150908 1307.031131 -857.932116
837.168088 1307.143798 -858.486561
837.177282 1307.204096 -859.047054
837.178884 1307.214599 -859.613381
837.172891 1307.175299 -860.185628
837.158706 1307.082273 -860.764340
837.135196 1306.928096 -861.350489
837.101748 1306.708742 -861.944658
837.056646 1306.412966 -862.548304
836.997193 1306.023070 -863.163685
836.917711 1305.501832 -863.795462
836.820267 1304.862792 -864.442208
836.721352 1304.214111 -865.090915
836.622289 1303.564457 -865.740537
836.523095 1302.913938 -866.391061
836.423753 1302.262456 -867.042502
836.324280 1301.610111 -867.694850
836.224676 1300.956911 -868.348105
836.124923 1300.302733 -869.002286
836.025022 1299.647581 -869.657393
835.924991 1298.991576 -870.313414
835.824811 1298.334601 -870.970364
835.724499 1297.676756 -871.628235
835.624039 1297.017941 -872.287039
835.523449 1296.358273 -872.946765
835.422694 1295.697518 -873.607445
835.321806 1295.035895 -874.269052
835.220786 1294.373411 -874.931587
835.119619 1293.709959 -875.595067
835.018304 1293.045530 -876.259495
834.916839 1292.380123 -876.924873
834.815226 1291.713750 -877.591201
834.713482 1291.046510 -878.258469
834.611588 1290.378293 -878.926693
834.509546 1289.709101 -879.595875
834.407356 1289.038943 -880.266016
834.305035 1288.367919 -880.937105
834.202547 1287.695803 -881.609174
834.099927 1287.022821 -882.282195
833.997141 1286.348756 -882.956199
833.894224 1285.673828 -883.631159
833.791159 1284.997925 -884.307092
833.687926 1284.320924 -884.984017
833.584563 1283.643068 -885.661903
833.481050 1282.964230 -886.340770
833.377388 1282.284421 -887.020617
833.273560 1281.603514 -887.701466
833.169601 1280.921753 -888.383284
833.065475 1280.238895 -889.066107
832.961198 1279.555049 -889.749923
832.856774 1278.870232 -890.434730
832.749800 1278.168703 -891.122796
832.597632 1277.170784 -891.854523
830.935894 1273.701051 -826.171181
831.306311 1276.113285 -826.554997
831.466690 1277.157714 -827.049516
831.581820 1277.907466 -827.567510
831.671515 1278.491576 -828.098633
831.753636 1279.026369 -828.633332
831.835664 1279.560552 -829.167545
831.917616 1280.094239 -829.701264
831.999493 1280.627444 -830.234489
832.081313 1281.160276 -830.767213
832.163041 1281.692504 -831.299454
832.244693 1282.224240 -831.831206
832.326271 1282.755495 -832.362469
832.407773 1283.286255 -832.893244
832.489201 1283.816528 -833.423531
832.570554 1284.346316 -833.953333
832.651831 1284.875613 -834.482650
832.733051 1285.404538 -835.011473
832.814178 1285.932854 -835.539824
832.895231 1286.460689 -836.067693
832.976209 1286.988034 -836.595081
833.057130 1287.515012 -837.121979
833.137958 1288.041382 -837.648409
833.218730 1288.567383 -838.174351
833.299408 1289.092778 -838.699827
833.380028 1289.617797 -839.224818
833.460575 1290.142334 -839.749334
833.541047 1290.666386 -840.273376
833.621443 1291.189945 -840.796946
833.701764 1291.713013 -841.320046
833.782030 1292.235721 -841.842663
833.862201 1292.757811 -842.364824
833.942316 1293.279539 -842.886505
834.022356 1293.800779 -843.407718
834.102321 1294.321529 -843.928466
834.182212 1294.841795 -844.448748
834.262028 1295.361572 -844.968567
834.341787 1295.880983 -845.487911
834.421453 1296.399783 -846.006805
834.501061 1296.918211 -846.525227
834.580596 1297.436160 -847.043189
834.660074 1297.953740 -847.560679
834.739458 1298.470703 -848.077725
834.818786 1298.987305 -848.594301
834.898038 1299.503415 -849.110422
834.977217 1300.019044 -849.626088
835.056338 1300.534300 -850.141288
835.135385 1301.049068 -850.656035
835.214357 1301.563352 -851.170331
835.293255 1302.077155 -851.684175
835.372094 1302.590571 -852.197559
835.450860 1303.103515 -852.710493
835.529551 1303.615967 -853.222980
835.608185 1304.128049 -853.735007
835.686746 1304.639652 -854.246588
835.765228 1305.150749 -854.757727
835.840678 1305.642096 -855.270593
835.903810 1306.053224 -855.792066
